選択,基準日,方向,銘柄,エントリー時刻,クローズ時刻,保有時間,開始時,跨ぎフラグ,勝率_30日,勝率_90日,勝率_365日,勝率_平均,勝率重視ポイント,利益効率ポイント,時間効率ポイント,最大利益ポイント,勝率重視ポイントUS,利益効率ポイントUS,時間効率ポイントUS,最大利益ポイントUS,合計変動pips_30日,合計変動pips_90日,合計変動pips_365日,合計変動pips_平均,利益効率σ_30日,利益効率σ_90日,利益効率σ_365日,利益効率σ_平均,勝率重視スコア,利益効率スコア,時間効率スコア,最大利益スコア,変動値σ_pips_30日,変動値σ_pips_90日,変動値σ_pips_365日,変動値σ_pips_平均,平均スプレッドpips_30日,平均スプレッドpips_90日,平均スプレッドpips_365日,平均スプレッドpips_平均
FALSE,2025-07-20,Long,EURJPY,3:46:00,4:02:00,16,3,1,68.18%,64.62%,49.42%,60.74%,,,,,,,,,35.6,38.5,-153.2,-26.4,2.44,0.87,-1.20,0.70,81.2,15.31,4.73,9.85,3.12,5.25,8.10,5.49,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,3:46:00,4:16:00,30,3,1,68.18%,61.54%,50.19%,59.97%,,,,,,,,,18.5,36.5,-274.4,-73.1,1.04,0.86,-1.61,0.10,80.18,2.08,0.46,1.79,3.86,5.12,10.69,6.55,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,3:51:00,4:01:00,10,3,1,68.18%,63.08%,49.81%,60.36%,,,,,,,,,28.2,51.2,-194.5,-38.4,1.72,1.64,-2.03,0.44,80.69,9.6,6.2,8.07,3.52,3.82,6.00,4.45,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,4:42:00,5:02:00,20,4,1,68.18%,61.54%,50.19%,59.97%,,,,,,,,,-6.6,16.2,-84.6,-25.0,-0.28,0.37,-0.61,-0.17,80.18,-3.75,-0.85,-2.2,4.81,5.59,8.30,6.23,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:43:00,5:07:00,24,4,1,68.18%,61.54%,52.12%,60.61%,,,,,,,,,11.9,25.9,-96.0,-19.4,0.55,0.53,-0.58,0.17,81.04,3.65,1.15,3.6,4.72,5.98,10.06,6.92,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,4:43:00,5:11:00,28,4,1,68.18%,58.46%,52.90%,59.85%,,,,,,,,,34.6,48.2,56.5,46.4,1.48,0.90,0.34,0.90,80.01,19.68,4.39,16.01,5.02,6.53,10.27,7.27,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:44:00,5:11:00,27,4,1,68.18%,58.46%,54.44%,60.36%,,,,,,,,,34.3,40.3,38.6,37.7,1.44,0.76,0.23,0.81,80.7,17.65,4.17,14.67,5.11,6.43,9.84,7.13,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:45:00,5:11:00,26,4,1,68.18%,60.00%,53.28%,60.49%,,,,,,,,,30.1,40.2,47.6,39.3,1.30,0.78,0.30,0.79,80.87,17.24,4.04,13.67,4.96,6.23,9.70,6.96,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:45:00,5:09:00,24,4,1,68.18%,60.00%,50.19%,59.46%,,,,,,,,,15.9,31.3,-59.5,-4.1,0.74,0.68,-0.37,0.35,79.49,7.6,1.95,6.1,4.59,5.67,9.89,6.72,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,CADJPY,4:46:00,5:00:00,14,4,1,68.18%,60.00%,50.19%,59.46%,,,,,,,,,16.3,24.1,-122.4,-27.3,0.67,0.55,-1.14,0.03,79.49,0.55,3.76,6.86,5.37,5.61,6.51,5.83,0.6,0.6,0.7,0.6
FALSE,2025-07-20,Long,USDJPY,4:47:00,5:11:00,24,4,1,68.18%,64.62%,53.67%,62.16%,,,,,,,,,14.3,93.5,161.6,89.8,0.42,1.54,1.22,1.06,83.1,23.18,6.47,20.22,7.14,7.58,8.67,7.80,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,4:47:00,5:09:00,22,4,1,68.18%,63.08%,53.28%,61.51%,,,,,,,,,16.8,51.0,-30.4,12.5,0.78,1.09,-0.20,0.55,82.24,12.1,3.18,9.09,4.63,5.80,9.39,6.61,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:47:00,5:11:00,24,4,1,68.18%,60.00%,54.83%,61.00%,,,,,,,,,31.0,59.9,76.7,55.9,1.33,1.14,0.50,0.99,81.55,21.67,5.34,16.66,4.97,6.42,9.21,6.87,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:47:00,5:07:00,20,4,1,68.18%,63.08%,50.97%,60.74%,,,,,,,,,8.3,37.6,-75.8,-10.0,0.40,0.81,-0.52,0.23,81.21,5.03,1.63,4.25,4.51,5.78,8.93,6.41,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,4:47:00,5:08:00,21,4,1,68.18%,61.54%,52.12%,60.61%,,,,,,,,,9.2,39.9,-76.1,-9.0,0.43,0.86,-0.50,0.26,81.04,5.76,1.73,4.72,4.69,5.74,9.35,6.59,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:47:00,5:06:00,19,4,1,68.18%,60.00%,51.74%,59.97%,,,,,,,,,7.1,37.3,-123.7,-26.4,0.34,0.81,-0.86,0.10,80.18,2.17,1.07,2.65,4.55,5.71,8.90,6.38,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:48:00,5:09:00,21,4,1,68.18%,61.54%,53.67%,61.13%,,,,,,,,,12.8,43.7,-36.3,6.7,0.61,0.96,-0.25,0.44,81.72,9.65,2.6,7.09,4.50,5.62,9.04,6.38,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,AUDJPY,4:48:00,5:02:00,14,4,1,68.18%,63.08%,50.97%,60.74%,,,,,,,,,2.5,31.7,-69.0,-11.6,0.17,0.87,-0.64,0.13,81.21,2.86,2.47,4.49,3.63,4.67,5.93,4.74,0.5,0.5,0.6,0.5
FALSE,2025-07-20,Long,EURJPY,4:50:00,5:11:00,21,4,1,68.18%,61.54%,55.60%,61.77%,,,,,,,,,19.4,35.6,32.8,29.3,0.88,0.71,0.22,0.60,82.58,13.15,3.59,9.82,4.70,6.11,8.89,6.56,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,CADJPY,4:52:00,5:14:00,22,4,1,68.18%,63.08%,53.67%,61.64%,,,,,,,,,25.7,28.1,-87.1,-11.1,0.90,0.57,-0.62,0.29,82.41,6.22,4.49,12.85,6.06,6.12,8.47,6.88,0.6,0.6,0.7,0.6
FALSE,2025-07-20,Long,USDJPY,4:52:00,5:12:00,20,4,1,68.18%,61.54%,53.28%,61.00%,,,,,,,,,19.1,47.7,110.9,59.2,0.53,0.80,0.86,0.73,81.55,15.85,5.73,14.92,7.55,7.44,8.34,7.78,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,4:52:00,5:11:00,19,4,1,68.18%,60.00%,51.74%,59.97%,,,,,,,,,20.2,53.3,143.5,72.3,0.62,0.96,1.12,0.90,80.18,19.63,6.82,16.86,6.84,6.89,8.15,7.29,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,4:52:00,5:09:00,17,4,1,68.18%,56.92%,54.05%,59.72%,,,,,,,,,14.1,23.5,-51.9,-4.8,0.68,0.56,-0.40,0.28,79.84,6.07,2.25,4.98,4.44,5.13,8.11,5.89,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,4:53:00,5:10:00,17,4,1,68.18%,58.46%,53.28%,59.98%,,,,,,,,,15.2,8.0,-21.1,0.7,0.78,0.17,-0.18,0.26,80.18,5.58,2.03,4.49,4.17,5.27,7.78,5.74,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,CADJPY,4:55:00,5:14:00,19,4,1,68.18%,60.00%,52.12%,60.10%,,,,,,,,,23.9,27.6,-100.1,-16.2,0.88,0.59,-0.80,0.22,80.35,4.89,4.6,11.37,5.72,5.87,7.64,6.41,0.6,0.6,0.7,0.6
FALSE,2025-07-20,Long,EURJPY,4:58:00,5:13:00,15,4,1,68.18%,60.00%,55.60%,61.26%,,,,,,,,,32.3,68.9,74.0,58.4,1.41,1.67,0.57,1.22,81.9,26.51,9.09,17.75,4.85,5.08,7.68,5.87,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURUSD,4:58:00,5:09:00,11,4,1,68.18%,61.54%,48.65%,59.46%,,,,,,,,,16.5,8.1,-68.9,-14.8,1.06,0.24,-1.18,0.04,79.49,0.87,3.69,5.29,3.34,3.93,3.74,3.67,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,4:59:00,5:11:00,12,4,1,68.18%,61.54%,54.83%,61.52%,,,,,,,,,11.6,55.6,76.1,47.8,0.44,1.33,0.70,0.83,82.24,18.01,7.89,12.32,5.52,5.13,7.17,5.94,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,4:59:00,5:15:00,16,4,1,68.18%,58.46%,52.90%,59.85%,,,,,,,,,16.6,46.6,80.8,48.0,0.54,0.96,0.66,0.72,80.01,15.7,6.29,13.1,6.41,5.98,8.15,6.85,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,5:01:00,5:05:00,4,5,0,68.18%,60.00%,52.12%,60.10%,,,,,,,,,24.7,64.0,123.9,70.9,1.87,2.31,1.88,2.02,80.35,44.05,36.58,19.04,2.78,3.45,4.21,3.48,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,5:02:00,5:05:00,3,5,0,68.18%,66.15%,54.83%,63.05%,,,,,43,,,,5.3,51.5,97.3,51.4,0.65,2.44,2.00,1.70,84.3,36.98,26.83,10.47,1.73,2.64,3.14,2.50,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,5:03:00,5:20:00,17,5,0,68.18%,58.46%,55.21%,60.62%,,,,,,,,,14.8,-9.7,119.9,41.7,0.76,-0.31,0.72,0.39,81.04,8.49,2.78,6.15,4.11,4.09,10.04,6.08,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,5:04:00,5:14:00,10,5,0,68.18%,56.92%,56.37%,60.49%,,,,,,,,,31.7,38.2,207.2,92.4,2.11,1.31,1.50,1.64,80.87,35.69,13.78,17.94,3.20,3.58,8.43,5.07,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,5:04:00,5:12:00,8,5,0,68.18%,56.92%,53.28%,59.46%,,,,,,,,,36.7,41.8,77.4,52.0,2.76,1.43,0.83,1.67,79.5,36.45,15.75,16.4,2.84,3.56,5.57,3.99,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,5:05:00,5:12:00,7,5,0,68.18%,58.46%,52.51%,59.72%,,,,,,,,,35.5,47.2,73.7,52.1,2.66,1.76,0.98,1.80,79.84,39.26,18.12,16.5,2.84,3.28,4.47,3.53,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,5:07:00,5:14:00,7,5,0,68.18%,60.00%,51.35%,59.84%,,,,,,,,,7.4,-9.9,95.6,31.0,0.45,-0.44,0.83,0.28,80.01,6.11,3.75,3.41,3.45,2.93,6.94,4.44,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,USDJPY,5:07:00,5:17:00,10,5,0,68.18%,61.54%,49.42%,59.71%,,,,,,,,,30.3,18.2,-62.7,-4.7,1.76,0.60,-0.74,0.54,79.83,11.77,8.03,10.45,3.65,3.76,4.99,4.13,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,5:08:00,5:16:00,8,5,0,68.18%,60.00%,50.58%,59.59%,,,,,,,,,28.2,14.7,-53.2,-3.4,1.70,0.51,-0.68,0.51,79.66,11.13,9.24,9.62,3.51,3.56,4.60,3.89,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURJPY,5:09:00,5:27:00,18,5,0,68.18%,60.00%,52.12%,60.10%,,,,,,,,,19.5,45.4,-85.0,-6.7,0.98,1.36,-0.81,0.51,80.35,11.16,3.37,7.89,4.23,4.11,6.50,4.95,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Short,EURJPY,5:09:00,5:29:00,20,5,0,68.18%,60.00%,50.97%,59.72%,,,,,,,,,31.3,63.9,6.8,34.0,1.50,1.79,0.05,1.11,79.83,24.26,5.91,15.39,4.47,4.39,7.44,5.44,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Short,EURJPY,5:10:00,5:30:00,20,5,0,68.18%,61.54%,52.12%,60.61%,,,,,,,,,36.8,49.8,34.8,40.5,1.84,1.31,0.29,1.15,81.04,25.01,6.22,16.19,4.27,4.60,7.26,5.38,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Short,EURJPY,5:11:00,5:26:00,15,5,0,68.18%,63.08%,52.12%,61.13%,,,,,,,,,33.9,46.3,-53.6,8.9,2.02,1.32,-0.44,0.97,81.72,21.06,6.55,12.79,3.56,4.23,7.55,5.11,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Short,EURJPY,5:11:00,5:29:00,18,5,0,68.18%,61.54%,52.12%,60.61%,,,,,,,,,45.5,72.8,113.9,77.4,2.33,1.92,0.91,1.72,81.04,37.48,9.8,22.96,4.16,4.63,7.66,5.48,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Short,EURJPY,5:12:00,5:24:00,12,5,0,68.18%,60.00%,52.12%,60.10%,,,,,,,,,26.4,32.4,-127.9,-23.0,1.90,1.03,-0.91,0.67,80.35,14.7,4.75,7.41,2.94,3.79,8.70,5.14,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Short,USDJPY,5:13:00,5:29:00,16,5,0,68.18%,61.54%,52.12%,60.61%,,,,,,,,,25.7,57.1,75.4,52.7,2.00,1.69,0.78,1.49,81.04,32.48,8.27,17.22,2.73,4.15,6.31,4.40,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURJPY,5:14:00,5:30:00,16,5,0,68.18%,58.46%,52.51%,59.72%,,,,,,,,,46.8,73.8,188.2,102.9,2.62,2.18,1.21,2.00,79.84,43.68,12.13,25.27,3.80,4.13,9.53,5.82,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Short,EURJPY,5:19:00,5:30:00,11,5,0,68.18%,60.00%,51.74%,59.97%,,,,,,,,,30.5,54.6,130.1,71.7,2.09,1.68,0.97,1.58,80.18,34.49,12.1,17.31,3.11,3.95,8.20,5.08,0.4,0.4,0.5,0.4
FALSE,2025-07-20,Long,EURJPY,5:26:00,5:56:00,30,5,0,68.18%,60.00%,52.51%,60.23%,,,,,,,,,32.5,38.0,-222.5,-50.7,1.17,0.71,-1.16,0.24,80.52,5.27,1.84,7.18,5.90,6.40,12.09,8.13,1.0,0.9,0.9,0.9
FALSE,2025-07-20,Long,EURJPY,5:28:00,5:57:00,29,5,0,68.18%,61.54%,52.12%,60.61%,,,,,,,,,45.9,79.4,-104.5,6.9,1.63,1.56,-0.74,0.82,81.04,17.83,4.8,18.1,6.01,6.22,9.16,7.13,1.1,1.0,0.9,1.0
FALSE,2025-07-20,Long,USDJPY,5:29:00,5:36:00,7,5,0,68.18%,67.69%,54.83%,63.57%,,,,,,,,,13.4,64.6,67.4,48.5,0.86,2.52,1.15,1.51,84.98,32.94,14.97,13.63,3.26,3.16,3.78,3.40,0.4,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:57:00,28,5,0,68.18%,66.15%,53.67%,62.67%,,,,,,,,,53.7,95.5,-83.3,22.0,1.84,1.84,-0.62,1.02,83.78,22.24,6.16,22.45,6.25,6.35,8.83,7.14,1.1,1.0,0.9,1.0
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:49:00,20,5,0,68.18%,64.62%,52.51%,61.77%,,,,,,,,,25.1,58.0,29.2,37.4,1.01,1.26,0.24,0.83,82.58,18.2,5.23,13.62,5.32,5.66,7.18,6.05,0.6,0.5,0.5,0.5
FALSE,2025-07-20,Long,USDJPY,5:29:00,5:34:00,5,5,0,68.18%,66.15%,50.97%,61.77%,,,,,,,,,2.9,46.5,35.0,28.1,0.16,1.83,0.66,0.88,82.58,19.24,10.92,7.1,3.33,3.14,3.37,3.28,0.4,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:56:00,27,5,0,68.18%,64.62%,52.12%,61.64%,,,,,,,,,44.1,64.5,-55.0,17.9,1.43,1.16,-0.43,0.72,82.41,15.71,4.93,17.33,6.56,6.76,8.56,7.29,1.1,1.0,0.9,1.0
FALSE,2025-07-20,Long,USDJPY,5:29:00,5:37:00,8,5,0,68.18%,64.62%,49.81%,60.87%,,,,,,,,,12.4,60.8,32.3,35.2,0.72,2.22,0.53,1.16,81.37,25.3,11.35,11.82,3.52,3.36,4.05,3.64,0.3,0.2,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,5:29:00,5:33:00,4,5,0,68.18%,61.54%,50.19%,59.97%,,,,,,,,,0.2,43.7,64.5,36.1,-0.01,1.86,1.12,0.99,80.18,21.63,12.94,6.73,2.98,2.89,3.62,3.17,0.3,0.2,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:58:00,29,5,0,68.18%,60.00%,51.74%,59.97%,,,,,,,,,51.3,81.6,-87.5,15.1,1.75,1.61,-0.64,0.91,80.18,19.81,5.36,20.24,6.25,6.17,8.84,7.09,1.1,1.0,0.9,1.0
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:43:00,14,5,0,68.18%,61.54%,50.19%,59.97%,,,,,,,,,33.6,36.6,-153.2,-27.7,1.40,0.91,-1.33,0.33,80.18,7.14,5.02,9.14,5.11,4.84,7.28,5.74,0.6,0.5,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,5:29:00,5:44:00,15,5,0,68.18%,61.54%,49.03%,59.59%,,,,,,,,,33.7,43.4,-166.1,-29.7,1.41,1.04,-1.34,0.37,79.66,8.09,4.88,9.52,5.09,5.06,7.85,6.00,0.6,0.5,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:55:00,25,5,0,68.18%,67.69%,55.21%,63.70%,,,,,,,,,39.4,71.4,-42.0,22.9,1.41,1.36,-0.34,0.81,85.15,17.72,5.22,16.97,5.93,6.39,8.54,6.95,1.0,1.0,0.8,0.9
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:51:00,21,5,0,68.18%,64.62%,54.44%,62.41%,,,,,,,,,22.3,44.8,10.3,25.8,0.85,0.98,0.07,0.63,83.44,13.82,4.02,10.99,5.60,5.57,7.90,6.36,1.0,0.9,0.8,0.9
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:58:00,28,5,0,68.18%,60.00%,54.44%,60.87%,,,,,,,,,54.7,84.4,-76.3,20.9,1.91,1.71,-0.56,1.02,81.38,22.3,5.96,21.72,6.10,6.00,8.96,7.02,1.0,0.9,0.9,1.0
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:38:00,8,5,0,68.18%,61.54%,52.90%,60.87%,,,,,,,,,9.4,33.0,-101.4,-19.7,0.44,1.10,-1.11,0.15,81.38,3.16,3.08,3.21,4.37,3.69,5.76,4.61,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:46:00,16,5,0,68.18%,63.08%,50.97%,60.74%,,,,,,,,,24.4,48.7,-108.7,-11.9,0.99,1.08,-0.83,0.41,81.21,8.97,4.27,8.89,5.25,5.53,8.32,6.37,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,USDJPY,5:30:00,5:50:00,20,5,0,68.18%,61.54%,52.12%,60.61%,,,,,,,,,6.9,17.0,49.2,24.4,0.23,0.39,0.43,0.35,81.04,7.65,2.03,5.27,5.82,5.32,6.57,5.90,0.4,0.3,0.3,0.3
FALSE,2025-07-20,Long,GBPJPY,5:30:00,5:50:00,20,5,0,68.18%,60.00%,52.90%,60.36%,,,,,,,,,-9.6,13.6,29.2,11.1,-0.24,0.22,0.20,0.06,80.69,1.34,-0.21,-0.56,8.33,7.58,8.86,8.26,1.2,1.0,1.0,1.1
FALSE,2025-07-20,Long,USDJPY,5:30:00,5:39:00,9,5,0,68.18%,60.00%,52.51%,60.23%,,,,,,,,,11.9,34.7,46.3,31.0,0.66,1.17,0.67,0.83,80.52,18.2,7.71,9.03,3.69,3.62,4.32,3.88,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:45:00,15,5,0,68.18%,63.08%,49.42%,60.23%,,,,,,,,,27.6,47.6,-153.8,-26.2,1.16,1.07,-1.12,0.37,80.52,8.11,4.34,8.48,5.06,5.40,8.75,6.40,0.6,0.5,0.5,0.5
FALSE,2025-07-20,Long,GBPJPY,5:30:00,5:57:00,27,5,0,68.18%,60.00%,51.35%,59.84%,,,,,,,,,-2.3,-6.3,-165.6,-58.1,-0.05,-0.09,-0.95,-0.36,80.01,-7.93,-1.34,-4.71,9.77,9.27,10.87,9.97,2.0,1.8,1.6,1.8
FALSE,2025-07-20,Long,EURJPY,5:30:00,5:47:00,17,5,0,68.18%,60.00%,51.35%,59.84%,,,,,,,,,16.3,47.7,-70.2,-2.1,0.74,1.10,-0.55,0.43,80.01,9.35,3.41,7.54,4.70,5.36,8.18,6.08,0.5,0.4,0.5,0.5
FALSE,2025-07-20,Long,EURJPY,5:31:00,5:58:00,27,5,0,68.18%,60.00%,51.74%,59.97%,,,,,,,,,39.6,47.3,-124.6,-12.6,1.58,1.02,-0.98,0.54,80.18,11.71,3.58,12.56,5.35,5.60,8.05,6.33,1.2,1.0,0.9,1.0
FALSE,2025-07-20,Long,EURUSD,5:31:00,5:58:00,27,5,0,68.18%,56.92%,54.05%,59.72%,,,,,,,,,34.5,54.2,45.0,44.6,2.07,1.66,0.49,1.41,79.84,30.7,6.67,23.44,3.55,3.97,4.76,4.09,0.7,0.7,0.6,0.6
FALSE,2025-07-20,Long,EURJPY,5:31:00,5:56:00,25,5,0,68.18%,60.00%,50.19%,59.46%,,,,,,,,,32.4,30.2,-92.1,-9.8,1.25,0.58,-0.78,0.35,79.49,7.59,2.97,9.65,5.53,6.14,7.54,6.40,1.2,1.0,0.9,1.0
FALSE,2025-07-20,Long,EURUSD,5:32:00,5:57:00,25,5,0,68.18%,60.00%,52.12%,60.10%,,,,,,,,,32.1,56.0,12.4,33.5,1.80,1.68,0.07,1.18,80.35,25.79,6.6,21.47,3.79,4.07,4.58,4.15,0.8,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURUSD,5:34:00,5:57:00,23,5,0,68.18%,61.54%,51.74%,60.49%,,,,,,,,,28.7,53.8,18.6,33.7,1.54,1.64,0.17,1.12,80.86,24.35,6.69,20.01,3.97,4.00,4.53,4.17,0.8,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURJPY,5:35:00,5:55:00,20,5,0,68.18%,60.00%,50.97%,59.72%,,,,,,,,,21.1,14.7,-127.0,-30.4,0.98,0.29,-1.15,0.04,79.83,0.91,1.56,4.05,4.59,5.70,7.02,5.77,1.1,1.0,0.8,1.0
FALSE,2025-07-20,Long,EURUSD,5:36:00,5:57:00,21,5,0,68.18%,60.00%,51.35%,59.84%,,,,,,,,,32.4,64.3,58.4,51.7,1.72,2.01,0.72,1.48,80.01,32.34,9.01,24.62,4.01,3.93,4.52,4.16,0.7,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURUSD,5:36:00,5:58:00,22,5,0,68.18%,58.46%,51.74%,59.46%,,,,,,,,,36.4,61.7,72.9,57.0,2.00,1.91,0.91,1.61,79.49,35.01,9.23,26.42,3.88,3.96,4.57,4.14,0.7,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURUSD,5:37:00,5:58:00,21,5,0,68.18%,60.00%,52.12%,60.10%,,,,,,,,,36.4,61.2,76.3,58.0,2.05,1.93,1.00,1.66,80.35,36.22,9.69,26.49,3.78,3.87,4.40,4.02,0.7,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURUSD,5:37:00,5:57:00,20,5,0,68.18%,61.54%,49.42%,59.71%,,,,,,,,,32.4,63.8,61.8,52.7,1.74,2.04,0.81,1.53,79.83,33.34,9.48,24.69,3.97,3.85,4.29,4.04,0.7,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURJPY,5:40:00,5:57:00,17,5,0,68.18%,60.00%,50.19%,59.46%,,,,,,,,,19.8,35.2,-41.5,4.5,0.96,0.79,-0.38,0.46,79.49,9.95,3.62,8.01,4.44,5.42,7.13,5.66,1.2,1.0,0.9,1.0
FALSE,2025-07-20,Long,EURUSD,5:41:00,5:57:00,16,5,0,68.18%,60.00%,52.51%,60.23%,,,,,,,,,11.8,42.0,81.0,44.9,0.75,1.31,1.20,1.09,80.52,23.69,6.7,13.96,3.38,3.95,4.10,3.81,0.8,0.7,0.6,0.7
FALSE,2025-07-20,Long,EURUSD,5:41:00,5:56:00,15,5,0,68.18%,61.54%,50.58%,60.10%,88,81,111,80,,,,,4.6,31.9,65.3,33.9,0.27,1.05,0.92,0.75,80.35,16.33,4.6,8.98,3.68,3.78,4.27,3.91,0.8,0.7,0.6,0.7
FALSE,2025-07-20,Long,USDJPY,16:55:00,16:58:00,3,16,0,66.67%,66.15%,65.50%,66.11%,,3,1,,,3,1,,29.1,121.6,538.1,229.6,2.17,3.41,6.13,3.90,88.38,85.11,100,39.04,2.92,4.42,5.44,4.26,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,8:58:00,9:07:00,9,8,1,66.67%,55.38%,59.46%,60.50%,,7,,2,,6,,1,94.6,238.6,636.7,323.3,2.48,2.83,3.49,2.94,80.89,64.02,66.55,77.94,8.28,10.42,11.24,9.98,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,12:36:00,12:41:00,5,12,0,66.67%,63.08%,52.90%,60.88%,,10,,,,8,,,48.0,90.0,96.9,78.3,3.64,2.89,1.30,2.61,81.39,56.97,45.88,29.85,2.87,3.85,4.90,3.87,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,11:55:00,12:00:00,5,11,1,66.67%,56.92%,56.37%,59.99%,,11,,,,9,,,26.0,66.2,239.0,110.4,2.42,2.00,3.04,2.49,80.2,54.26,35.71,23.24,2.34,4.08,4.90,3.77,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,17:31:00,17:34:00,3,17,0,66.67%,61.54%,54.65%,60.95%,,14,19,,,11,14,,30.1,72.6,211.7,104.8,2.16,2.54,2.65,2.45,81.49,53.47,63.46,24.77,3.04,3.51,5.02,3.86,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,18:32:00,18:35:00,3,18,0,66.67%,61.54%,58.14%,62.11%,,18,26,,,12,22,,26.1,48.4,187.5,87.3,2.05,1.74,2.91,2.23,83.04,48.7,51.11,19.95,2.78,3.46,4.06,3.43,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,17:25:00,17:29:00,4,17,0,66.67%,55.38%,56.59%,59.55%,,23,37,,,18,31,,29.3,34.9,296.3,120.2,2.06,1.24,3.10,2.13,79.61,46.52,43.09,22.43,3.14,3.42,5.88,4.15,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,14:59:00,15:10:00,11,14,1,66.67%,69.23%,55.21%,63.70%,,30,,23,,23,,18,35.5,182.9,187.4,135.3,1.56,2.85,1.26,1.89,85.16,41.25,27.09,38.78,4.95,7.90,9.82,7.56,0.2,0.2,0.2,0.2
